constitucion;capitulo;titulo_capitulo;nro_articulo;texto;texto_clean;Topic 0;Topic 1;Topic 2;Topic 3;Topic 4;Topic 5;Topic 6;max_topic
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;la ley delegatoria de potestades que correspondan a leyes de acuerdo regional es ley de acuerdo regional;ley delegatoria potestades correspondan leyes acuerdo regional ley acuerdo regional;0.013020641085793769;0.013010704844111006;0.18689066333613447;0.013000648407685098;0.37749371027514456;0.3835672552448128;0.013016376806318296;5
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;articulo;articulo;0.07143334703629146;0.07142857222890323;0.5713721571094909;0.07142857184210524;0.07142857217273575;0.07147170429609016;0.07143707531438345;2
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;son leyes de concurrencia presidencial necesaria;leyes concurrencia presidencial necesaria;0.0286237646190249;0.028580599458636866;0.8283125031783751;0.028605150338411933;0.028587678272168474;0.028579963152640234;0.02871034098074249;2
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;a las que irroguen directamente gastos al estado;irroguen directamente gastos;0.03581263078683429;0.03584270735857977;0.03571439136981052;0.03571433834485523;0.03580217383191852;0.7853994245985046;0.03571433370949698;5
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;b las leyes relacionadas con la administracion presupuestaria del estado incluyendo las modificaciones de la ley de presupuestos;b leyes relacionadas administracion presupuestaria incluyendo modificaciones ley presupuestos;0.015916844167554536;0.015927060685017685;0.015927098985034832;0.015915174368704394;0.015940933110383984;0.9044936740975275;0.015879214585777027;5
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;c las que alteren la division politica o administrativa del pais;c alteren division politica administrativa pais;0.023902052624593283;0.023907414914310882;0.023816575101318318;0.02382868078849495;0.4876698197605223;0.39306159911572913;0.023813857695031103;4
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;d las que impongan supriman reduzcan o condonen tributos de cualquier clase o naturaleza establezcan exenciones o modifiquen las existentes y determinen su forma proporcionalidad o progresion;d impongan supriman reduzcan condonen tributos cualquier clase naturaleza establezcan exenciones modifiquen existentes determinen forma proporcionalidad progresion;0.008414346923316836;0.008420799301918153;0.008419996905190024;0.00842184028187263;0.9495078659350079;0.00840953526522338;0.008405615387471043;4
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;e las que contraten o autoricen a contratar emprestitos o celebrar cualquier otra clase de operaciones que puedan comprometer la responsabilidad patrimonial del estado de los organos autonomos y condonar reducir o modificar obligaciones intereses u otras cargas financieras de cualquier naturaleza establecidas en favor del fisco o de los organismos o entidades referidos sin perjuicio de lo dispuesto en la letra c del articulo;contraten autoricen contratar emprestitos celebrar cualquier clase operaciones puedan comprometer responsabilidad patrimonial organos autonomos condonar reducir modificar obligaciones intereses u cargas financieras cualquier naturaleza establecidas favor fisco organismos entidades referidos perjuicio dispuesto letra c articulo;0.004207394778923884;0.004209995854962328;0.004231259507309697;0.5899791285537487;0.004212917446618636;0.38895321547667944;0.004206088381757289;3
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;f regular las capacidades de la defensa nacional permitir la entrada de tropas extranjeras al territorio de la republica y autorizar la salida de tropas nacionales fuera de el;f regular capacidades defensa nacional permitir entrada tropas extranjeras territorio republica autorizar salida tropas nacionales;0.9428142449858005;0.009526114072707438;0.00953623726470669;0.009530741301249888;0.00953439586346161;0.009529976192849725;0.00952829031922433;0
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;articulo;articulo;0.07143334703629146;0.07142857222890323;0.5713721571094909;0.07142857184210524;0.07142857217273575;0.07147170429609016;0.07143707531438345;2
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;las leyes de concurrencia presidencial necesaria pueden tener su origen en un mensaje o en una mocion;leyes concurrencia presidencial necesaria pueden origen mensaje mocion;0.015897875872662344;0.015898722860055572;0.4989822183377646;0.015890105664246867;0.015887440781426298;0.42150878459081437;0.015934851893030087;2
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;la mocion debera ser patrocinada por no menos de un cuarto y no mas de un tercio de las diputadas y los diputados o en su caso de los representantes regionales en ejercicio y debera declarar que se trata de un proyecto de ley de concurrencia necesaria de la presidencia;mocion debera patrocinada menos cuarto mas tercio diputadas diputados caso representantes regionales ejercicio debera declarar trata proyecto ley concurrencia necesaria presidencia;0.006506808851477136;0.0064979124526769304;0.21065411259389097;0.006500795289888718;0.0065020899659847965;0.21094488718331644;0.5523933936627651;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;estas mociones deberan presentarse acompanadas de un informe tecnico financiero de la secretaria de presupuestos que contemple una estimacion de gastos y origen del financiamiento;mociones deberan presentarse acompanadas informe tecnico financiero secretaria presupuestos contemple estimacion gastos origen financiamiento;0.009529305472676497;0.009533409882117747;0.00952650291012857;0.009547926992757293;0.009532711886444034;0.9427945108514918;0.009535632004383975;5
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;estas leyes solo podran ser aprobadas si la presidenta o el presidente de la republica entrega su patrocinio durante la tramitacion del proyecto podra patrocinarlo en cualquier momento hasta transcurridos quince dias desde que haya sido despachado para su votacion en general por la comision respectiva y en todo caso antes de esta transcurrido ese plazo sin el patrocinio correspondiente el proyecto se entendera desechado y no se podra insistir en su tramitacion;leyes solo podran aprobadas si presidenta presidente republica entrega patrocinio tramitacion proyecto podra patrocinarlo cualquier momento transcurridos quince dias sido despachado votacion general comision respectiva caso transcurrido plazo patrocinio correspondiente proyecto entendera desechado podra insistir tramitacion;0.35778922871336233;0.003879604450501104;0.003877882274997171;0.003866307670606635;0.00386756730028153;0.0038674411859204675;0.6228519684043309;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;quien ejerza la presidencia de la republica siempre podra retirar su patrocinio en dicho caso la tramitacion del proyecto no podra continuar;ejerza presidencia republica siempre podra retirar patrocinio dicho caso tramitacion proyecto podra continuar;0.523785012967526;0.010211135455682923;0.010293192065918192;0.01022426578553718;0.09015410508334648;0.01025623463861136;0.34507605400337776;0
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;articulo;articulo;0.07143334703629146;0.07142857222890323;0.5713721571094909;0.07142857184210524;0.07142857217273575;0.07147170429609016;0.07143707531438345;2
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;solo son leyes de acuerdo regional;solo leyes acuerdo regional;0.3702201476995219;0.02861129400776791;0.028673385820693006;0.028573267370004148;0.4865245663755774;0.02867807044875156;0.02871926827768399;4
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;a las que reformen la constitucion;reformen constitucion;0.7140344908642676;0.047693223214153674;0.04765199568907017;0.04765782928501105;0.04769197865517858;0.047644011753066505;0.04762647053925249;0
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;b las que regulen la organizacion las atribuciones y el funcionamiento de los sistemas de justicia del poder legislativo y de los organos autonomos constitucionales;b regulen organizacion atribuciones funcionamiento sistemas justicia poder legislativo organos autonomos constitucionales;0.9284161297178857;0.011955955839753965;0.011919831382410118;0.011937671469377754;0.011938029387607295;0.011910594730998578;0.011921787471966412;0
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;c las que regulen los estados de excepcion constitucional;c regulen excepcion constitucional;0.7851181028429317;0.035835218946338884;0.035758968158835475;0.0357142915469636;0.0358193983812494;0.03594531594819226;0.03580870417548853;0
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;d las que creen modifiquen o supriman tributos o exenciones y determinen su progresion y proporcionalidad;d creen modifiquen supriman tributos exenciones determinen progresion proporcionalidad;0.015880975148381833;0.015908270837686738;0.015873052698957685;0.01587840340979981;0.7906348489302978;0.12995040860379295;0.015874040371083142;4
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;e las que directamente irroguen al estado gastos cuya ejecucion corresponda a las entidades territoriales;directamente irroguen gastos cuya ejecucion corresponda entidades territoriales;0.01590588421975928;0.296395269270847;0.015885859333786622;0.015902145698565233;0.6240501507467043;0.0159558128963554;0.015904877833982055;4
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;f las que implementen el derecho a la salud derecho a la educacion y derecho a la vivienda;f implementen derecho salud derecho educacion derecho vivienda;0.017857150129107855;0.6159836333788247;0.017860810780059397;0.2947206402678756;0.0178584242053823;0.017858248634526834;0.017861092604223396;1
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;g la de presupuestos;g presupuestos;0.07149703134476298;0.07142858358454719;0.07142858416701615;0.0714285778014873;0.07142858292907836;0.5713600629269507;0.07142857724615721;5
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;h las que aprueben los estatutos regionales;h aprueben estatutos regionales;0.03574186721767314;0.035757083687087916;0.03571436156232016;0.03571904185474321;0.388048486568036;0.035806319347322604;0.43321283976281705;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;i las que regulen la eleccion la designacion las competencias las atribuciones y los procedimientos de los organos y las autoridades de las entidades territoriales;i regulen eleccion designacion competencias atribuciones procedimientos organos autoridades entidades territoriales;0.33459221687429624;0.013007088407614319;0.012993489343122982;0.013007652139256103;0.6003579898450159;0.013003242299878677;0.01303832109081578;4
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;j las que establezcan o alteren la division politicoadministrativa del pais;j establezcan alteren division politicoadministrativa pais;0.0239644527708983;0.023876941537131983;0.19420435224718108;0.023809565061367978;0.024025217410771838;0.6862995778759766;0.02381989309667208;5
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;k las que establezcan los mecanismos de distribucion fiscal y presupuestaria y otros mecanismos de compensacion economica entre las distintas entidades territoriales;k establezcan mecanismos distribucion fiscal presupuestaria mecanismos compensacion economica distintas entidades territoriales;0.01190945607783395;0.011916401881079246;0.011915408610464346;0.01191496244115113;0.9285095901076198;0.01191370294813879;0.011920477933712603;4
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;l las que autoricen la celebracion de operaciones que comprometan la responsabilidad patrimonial de las entidades territoriales;l autoricen celebracion operaciones comprometan responsabilidad patrimonial entidades territoriales;0.015883036678164843;0.015874798989414025;0.01590176642211516;0.5050341055368606;0.2549053988834082;0.015955938874990243;0.1764449546150468;3
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;m las que autoricen a las entidades territoriales la creacion de empresas publicas;m autoricen entidades territoriales creacion empresas publicas;0.02041672517600739;0.02041772115528104;0.0204081769660143;0.0204487198602156;0.6395330584435606;0.25836742895470394;0.020408169444217243;4
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;n las que deleguen potestades legislativas a las regiones autonomas en conformidad con la constitucion;n deleguen potestades legislativas regiones autonomas conformidad constitucion;0.017896192597544505;0.43281745080360995;0.017865623767688077;0.01790538237179736;0.477624590802502;0.017991340772642972;0.017899418884215226;4
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;n las que regulen la planificacion territorial y urbanistica y su ejecucion;n regulen planificacion territorial urbanistica ejecucion;0.023849081554249356;0.02383316097801975;0.02381723407346812;0.49624027020368694;0.3846411528627566;0.02380955683932077;0.023809543488498466;3
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;o las que regulen la proteccion del medioambiente;regulen proteccion medioambiente;0.035819982209997075;0.035777891739515816;0.03573617560108812;0.48344055514869066;0.3377967870486131;0.035714308645805944;0.03571429960628932;3
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;p las que regulen las votaciones populares y escrutinios;p regulen votaciones populares escrutinios;0.02869841210756363;0.028575040995037645;0.028574803876399046;0.028571438924312305;0.2284156890615285;0.6285931770573568;0.02857143797780191;5
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;q las que regulen las organizaciones politicas;q regulen organizaciones politicas;0.03575596672547619;0.03587437169758678;0.03573005698587043;0.035851353006767464;0.7853596633742509;0.035714296234538194;0.03571429197550998;4
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;r las demas que esta constitucion califique como de acuerdo regional;r demas constitucion califique acuerdo regional;0.02393137295432022;0.023840925909026877;0.2574562773494001;0.023889673627903604;0.623163281594017;0.023852510566337935;0.02386595799899427;4
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;si se generara un conflicto de competencia entre la camara de las regiones;si generara conflicto competencia camara regiones;0.02041925911035386;0.19696650833920915;0.2901662934218836;0.020445394326243472;0.020458633842681977;0.020487091463706128;0.43105681949592184;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;y el congreso de diputadas y diputados con relacion a si una o mas materias;congreso diputadas diputados relacion si mas materias;0.017890916881596892;0.17766766160512468;0.01786693068601273;0.017869863980780616;0.01791194608379281;0.01791797517468084;0.7328747055880115;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;dispuestas en este articulo deben ser revisadas por la camara de las;dispuestas articulo deben revisadas camara;0.023836351445299647;0.02384022354338916;0.6897636113859338;0.023844195870703307;0.023844809943696928;0.023812437356306934;0.19105837045467014;2
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;regiones esta aprobara su competencia por mayoria de sus integrantes y el;regiones aprobara competencia mayoria integrantes;0.20813054793843405;0.023890680358136945;0.16857414235344778;0.023813744250040906;0.023911708464702554;0.023811689790691516;0.5278674868445461;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;congreso lo ratificara por mayoria en caso de que el congreso rechace la;congreso ratificara mayoria caso congreso rechace;0.020436157303212868;0.020409830429283793;0.020423400388789918;0.31044659730576685;0.020415987869169767;0.020638866494311757;0.587229160209465;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;revision aprobada por la camara de las regiones esta podra recurrir a la;revision aprobada camara regiones podra recurrir;0.4634704818812529;0.020443062218518004;0.0204213828627585;0.020471571004542954;0.2267527714202951;0.020434265974049806;0.2280064646385827;0
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;corte constitucional por acuerdo de mayoria;corte constitucional acuerdo mayoria;0.0286050134546337;0.028579603576612617;0.028588711778636807;0.02857142985631358;0.02859609355704977;0.028667387372100197;0.8283917604046532;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;procedimiento legislativo;procedimiento legislativo;0.7134564261179379;0.04781365338091856;0.0478720372717875;0.047696910823147184;0.04775286871644257;0.047651186001291236;0.04775691768847507;0
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;articulo;articulo;0.07143334703629146;0.07142857222890323;0.5713721571094909;0.07142857184210524;0.07142857217273575;0.07147170429609016;0.07143707531438345;2
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;las leyes pueden iniciarse por mensaje de la presidenta o del presidente de la republica o por mocion de no menos del diez por ciento ni mas del quince por ciento de diputadas y diputados o representantes regionales adicionalmente podran tener su origen en iniciativa popular o iniciativa indigena de ley;leyes pueden iniciarse mensaje presidenta presidente republica mocion menos diez ciento mas quince ciento diputadas diputados representantes regionales adicionalmente podran origen iniciativa popular iniciativa indigena ley;0.005308680968709038;0.005297827230657588;0.10991831064413991;0.005304385072365848;0.005307098050369139;0.3757683157453811;0.49309538228837746;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;una o mas asambleas regionales podran presentar iniciativas a la camara de las regiones en materias de interes regional si esta las patrocina seran ingresadas como mocion ordinaria en el congreso;mas asambleas regionales podran presentar iniciativas camara regiones materias interes regional si patrocina seran ingresadas mocion ordinaria congreso;0.3106684973010951;0.007551260069992358;0.0075327903351928086;0.007542390590479777;0.007576365003124661;0.2729040492047327;0.38622464749538254;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;todos los proyectos de ley cualquiera sea la forma de su iniciativa comenzaran su tramitacion en el congreso de diputadas y diputados;proyectos ley cualquiera forma iniciativa comenzaran tramitacion congreso diputadas diputados;0.013021007278889307;0.013023596374301867;0.013009482743960004;0.01300626170829274;0.012998133544565917;0.4598608355891613;0.4750806827608289;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;todo proyecto puede ser objeto de adiciones o correcciones en los tramites que corresponda tanto en el congreso de diputadas y diputados como en la camara de las regiones si esta interviene conforme con lo establecido en esta constitucion en ningun caso se admitiran las que no tengan relacion directa con las ideas matrices o fundamentales del proyecto;proyecto puede objeto adiciones correcciones tramites corresponda congreso diputadas diputados camara regiones si interviene conforme establecido constitucion ningun caso admitiran relacion directa ideas matrices fundamentales proyecto;0.00530002181034637;0.005301080565888327;0.005305125961627236;0.005297364099041477;0.6020172938309212;0.005297856686063683;0.37148125704611173;4
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;articulo;articulo;0.07143334703629146;0.07142857222890323;0.5713721571094909;0.07142857184210524;0.07142857217273575;0.07147170429609016;0.07143707531438345;2
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;las leyes deberan ser aprobadas modificadas o derogadas por la mayoria de los miembros presentes en el congreso de diputadas y diputados al momento de su votacion;leyes deberan aprobadas modificadas derogadas mayoria miembros presentes congreso diputadas diputados momento votacion;0.01024410878161229;0.2955718047053563;0.01023878220522023;0.01021075487126383;0.010222764847393203;0.010219337952463338;0.6532924466366907;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;en caso de tratarse de una ley de acuerdo regional la presidencia del congreso enviara el proyecto aprobado a la camara de las regiones para continuar con su tramitacion;caso tratarse ley acuerdo regional presidencia congreso enviara proyecto aprobado camara regiones continuar tramitacion;0.009545467450112992;0.00952866674935455;0.08738162320110583;0.00953002753809435;0.1742059238441845;0.21272846067304702;0.4970798305441007;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;terminada la tramitacion del proyecto en el congreso de diputadas y diputados sera despachado a la presidenta o al presidente de la republica para efectos de su promulgacion o devolucion;terminada tramitacion proyecto congreso diputadas diputados sera despachado presidenta presidente republica efectos promulgacion devolucion;0.0095378661528127;0.00952652228859102;0.00953024088623814;0.009524284838169333;0.009529143881139212;0.009533244915112581;0.942818697037937;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;articulo;articulo;0.07143334703629146;0.07142857222890323;0.5713721571094909;0.07142857184210524;0.07142857217273575;0.07147170429609016;0.07143707531438345;2
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;las leyes referidas a la organizacion el funcionamiento y los procedimientos del poder legislativo y de los sistemas de justicia a los procesos electorales y plebiscitarios a la regulacion de los estados de excepcion constitucional a la regulacion de las organizaciones politicas y aquellas que regulen a la contraloria general de la republica a la defensoria del pueblo a la defensoria de la naturaleza al servicio electoral a la corte constitucional y al banco central deberan ser aprobadas por el voto favorable de la mayoria de los integrantes en ejercicio del congreso de diputadas y diputados y de la camara de las regiones;leyes referidas organizacion funcionamiento procedimientos poder legislativo sistemas justicia procesos electorales plebiscitarios regulacion excepcion constitucional regulacion organizaciones politicas aquellas regulen contraloria general republica defensoria pueblo defensoria naturaleza servicio electoral corte constitucional banco central deberan aprobadas voto favorable mayoria integrantes ejercicio congreso diputadas diputados camara regiones;0.3152193537922868;0.003116710260517746;0.0031089954693056246;0.34578742562649256;0.0031144652400476596;0.00312036081713254;0.326532688794217;3
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;articulo;articulo;0.07143334703629146;0.07142857222890323;0.5713721571094909;0.07142857184210524;0.07142857217273575;0.07147170429609016;0.07143707531438345;2
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;recibido por la camara de las regiones un proyecto de ley de acuerdo regional aprobado por el congreso de diputadas y diputados la camara de las regiones se pronunciara aprobandolo o rechazandolo si lo aprueba el proyecto sera enviado al congreso para que lo despache a la presidenta o al presidente de la republica para su promulgacion como ley si lo rechaza lo tramitara y propondra al congreso las enmiendas que considere pertinentes;recibido camara regiones proyecto ley acuerdo regional aprobado congreso diputadas diputados camara regiones pronunciara aprobandolo rechazandolo si aprueba proyecto sera enviado congreso despache presidenta presidente republica promulgacion ley si rechaza tramitara propondra congreso enmiendas considere pertinentes;0.0038729368190029523;0.003869343453266354;0.26576961340449284;0.0038645490507166354;0.003868661869131288;0.0038701652308615556;0.7148847301725284;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;si el congreso rechaza una o mas de esas enmiendas u observaciones se convocara a una comision mixta que propondra nuevas enmiendas para resolver la discrepancia estas enmiendas seran votadas por la camara y luego por el congreso si todas ellas son aprobadas el proyecto sera despachado para su promulgacion;si congreso rechaza mas enmiendas u observaciones convocara comision mixta propondra nuevas enmiendas resolver discrepancia enmiendas seran votadas camara luego congreso si todas aprobadas proyecto sera despachado promulgacion;0.005108456281953751;0.005108685844409224;0.005106367624505987;0.005108679889952652;0.005105700850263636;0.005127365875178691;0.9693347436337361;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;la comision mixta estara conformada por igual numero de diputadas y diputados y de representantes regionales la ley fijara el mecanismo para designar a los integrantes de la comision y establecera el plazo en que debera informar de no evacuar su informe dentro de plazo se entendera que la comision mixta mantiene las observaciones originalmente formuladas por la camara y rechazadas por el congreso y se aplicara lo dispuesto en el inciso anterior;comision mixta estara conformada igual numero diputadas diputados representantes regionales ley fijara mecanismo designar integrantes comision establecera plazo debera informar evacuar informe dentro plazo entendera comision mixta mantiene observaciones originalmente formuladas camara rechazadas congreso aplicara dispuesto inciso anterior;0.0036722249945612523;0.003665242855917234;0.0036721934207398143;0.0036696291341837325;0.0036644524195335944;0.1770222587343749;0.8046339984406895;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;articulo;articulo;0.07143334703629146;0.07142857222890323;0.5713721571094909;0.07142857184210524;0.07142857217273575;0.07147170429609016;0.07143707531438345;2
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;en la sesion siguiente a su despacho por el congreso de diputadas y diputados y con el voto favorable de la mayoria la camara de las regiones podra requerir conocer de un proyecto de ley que no sea de acuerdo regional;sesion siguiente despacho congreso diputadas diputados voto favorable mayoria camara regiones podra requerir conocer proyecto ley acuerdo regional;0.007533930166361276;0.14421344869421135;0.007526962592144881;0.007530029844664483;0.007558945501989956;0.007537308536968349;0.8180993746636597;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;la camara contara con sesenta dias desde que recibe el proyecto para formularle enmiendas y remitirlas al congreso este podra aprobarlas o insistir en el proyecto original con el voto favorable de la mayoria si dentro del plazo senalado la camara no evacua su informe el proyecto quedara en condiciones de ser despachado por el congreso;camara contara sesenta dias recibe proyecto formularle enmiendas remitirlas congreso podra aprobarlas insistir proyecto original voto favorable mayoria si dentro plazo senalado camara evacua informe proyecto quedara condiciones despachado congreso;0.4073459373105778;0.004622948664454658;0.004651103258763918;0.004632868279370498;0.00461833005486586;0.004623611872428375;0.5695052005595389;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;articulo;articulo;0.07143334703629146;0.07142857222890323;0.5713721571094909;0.07142857184210524;0.07142857217273575;0.07147170429609016;0.07143707531438345;2
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;si la presidenta o el presidente de la republica aprueba el proyecto despachado por el congreso de diputadas y diputados dispondra su promulgacion como ley en caso contrario lo devolvera dentro de treinta dias con las observaciones que estime pertinentes o comunicando su rechazo total al proyecto;si presidenta presidente republica aprueba proyecto despachado congreso diputadas diputados dispondra promulgacion ley caso contrario devolvera dentro treinta dias observaciones estime pertinentes comunicando rechazo total proyecto;0.005304573406433173;0.005299166517145616;0.005303895753349096;0.0052937091596472665;0.0052927019037563765;0.24428051593774122;0.7292254373219272;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;en ningun caso se admitiran las observaciones que no tengan relacion directa con las ideas matrices o fundamentales del proyecto a menos que hubieran sido consideradas en el mensaje respectivo;ningun caso admitiran observaciones relacion directa ideas matrices fundamentales proyecto menos sido consideradas mensaje respectivo;0.008936438229917276;0.008937079886304978;0.008939355469238418;0.00893531868477495;0.946324753929509;0.008945181859777265;0.00898187194047809;4
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;las observaciones parciales podran ser aprobadas por mayoria con el mismo quorum el congreso podra insistir en el proyecto original;observaciones parciales podran aprobadas mayoria mismo quorum congreso podra insistir proyecto original;0.42181659127661036;0.010995010666017498;0.011013923447260906;0.010993148545989652;0.010998453746320297;0.011003456732260185;0.523179415585541;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;si la presidenta o el presidente rechaza totalmente el proyecto el congreso debera desecharlo salvo que insista por tres quintos de sus integrantes en ejercicio;si presidenta presidente rechaza totalmente proyecto congreso debera desecharlo salvo insista tres quintos integrantes ejercicio;0.008935865754050807;0.008935810540407409;0.008937268757160364;0.008933372730515456;0.14691237750870365;0.008930955243056083;0.8084143494661062;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;en caso de que la presidenta o el presidente de la republica no devuelva el proyecto dentro de treinta dias contados desde la fecha de su remision se entendera que lo aprueba y se promulgara como ley la promulgacion debe hacerse siempre dentro del plazo de diez dias contados desde que ella sea procedente la publicacion se hara dentro de los cinco dias habiles siguientes a la fecha en que quede totalmente tramitado el decreto promulgatorio;caso presidenta presidente republica devuelva proyecto dentro treinta dias contados fecha remision entendera aprueba promulgara ley promulgacion debe hacerse siempre dentro plazo diez dias contados procedente publicacion hara dentro cinco dias habiles siguientes fecha quede totalmente tramitado decreto promulgatorio;0.0035740704850904803;0.0035746244198722344;0.003586124945038081;0.00358079115080841;0.0035736272322980478;0.18401447163236279;0.79809629013453;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;el proyecto que sea desechado en general por el congreso de diputadas y diputados no podra renovarse sino despues de un ano;proyecto desechado general congreso diputadas diputados podra renovarse sino despues ano;0.011996495045882813;0.2877020697942038;0.011997774331201796;0.011918184472155102;0.011929302767003271;0.012001094518487763;0.6524550790710654;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;articulo;articulo;0.07143334703629146;0.07142857222890323;0.5713721571094909;0.07142857184210524;0.07142857217273575;0.07147170429609016;0.07143707531438345;2
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;la ley que regule el funcionamiento del congreso de diputadas y diputados debera establecer los mecanismos para determinar el orden en que se conoceran los proyectos de ley debiendo distinguir entre urgencia simple suma urgencia y discusion inmediata;ley regule funcionamiento congreso diputadas diputados debera establecer mecanismos determinar orden conoceran proyectos ley debiendo distinguir urgencia simple suma urgencia discusion inmediata;0.08422921048147919;0.13416887312854134;0.48538375439083886;0.0062340440359340155;0.006238626639168205;0.006243839698246041;0.2775016516257925;2
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;la ley especificara los casos en que la urgencia sera fijada por la presidenta o el presidente de la republica y por el congreso de diputadas y diputados la ley especificara los casos y condiciones de la urgencia popular;ley especificara casos urgencia sera fijada presidenta presidente republica congreso diputadas diputados ley especificara casos condiciones urgencia popular;0.0075458256484631095;0.007537996728292074;0.007557446459714127;0.17253936463788877;0.007529385418442257;0.007550280766138768;0.7897397003410608;6
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;solo quien ejerza la presidencia de la republica contara con la facultad de determinar la discusion inmediata de un proyecto de ley;solo ejerza presidencia republica contara facultad determinar discusion inmediata proyecto ley;0.8292718194786542;0.11094439782454098;0.01193462764262709;0.011910933992603892;0.011928568875598617;0.011944154087342656;0.012065498098632485;0
Propuesta;Capítulo VII;Poder Legislativo;Artículo 263;articulo;articulo;0.07143334703629146;0.07142857222890323;0.5713721571094909;0.07142857184210524;0.07142857217273575;0.07147170429609016;0.07143707531438345;2
